id,sex,year,t0,t1,t2,t3,t4,A10,A30,MAX,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD
12273467,1,2015,0.15888,0.01456,0.09007,0.72219,0.01430,2,1,0.72219,1,1,1,70.0,29.0,4.0,,0,0,83,60.0,38.0
12273510,1,2015,0.06464,0.79968,0.11558,0.01009,0.01002,2,1,0.79968,1,1,1,70.0,35.0,4.0,,0,0,77,14.0,21.0
12273517,1,2015,0.90973,0.02302,0.02238,0.02239,0.02247,1,1,0.90973,1,1,1,80.0,26.0,6.0,,0,0,79,74.0,0.0
12273849,1,2015,0.48599,0.41246,0.04635,0.00751,0.04769,2,2,0.48599,1,1,1,70.0,24.0,3.0,,0,0,91,70.0,92.0
12273936,1,2015,0.20196,0.73185,0.00670,0.05280,0.00669,2,1,0.73185,1,1,1,60.0,32.0,5.0,,0,0,82,21.0,
12274009,1,2015,0.01006,0.65541,0.01002,0.06517,0.25934,2,1,0.65541,1,1,1,60.0,35.0,5.0,,0,0,85,57.0,93.0
12274056,1,2015,0.00964,0.34846,0.00966,0.52303,0.10921,3,2,0.52303,1,1,1,60.0,25.0,4.0,,0,0,82,22.0,17.0
12274192,1,2015,0.02002,0.81899,0.02006,0.02013,0.12080,2,1,0.81899,1,1,1,50.0,34.0,2.0,,0,0,75,,
12274326,1,2015,0.01009,0.43001,0.32761,0.11936,0.11294,4,2,0.43001,1,1,1,60.0,32.0,7.0,,0,0,82,53.0,56.0
12274356,1,2015,0.11995,0.24974,0.00836,0.61353,0.00841,3,1,0.61353,1,1,1,60.0,27.0,5.0,,0,0,72,,33.0
12274390,1,2015,0.46910,0.26417,0.01825,0.23011,0.01837,3,1,0.46910,1,1,1,80.0,28.0,,92.0,0,0,77,3.0,30.0
12274456,1,2015,0.45142,0.35662,0.13053,0.00822,0.05322,3,2,0.45142,1,1,0,90.0,33.0,5.0,,0,0,0,,18.0
12274673,1,2015,0.18217,0.33237,0.10227,0.00809,0.37510,4,2,0.37510,1,1,1,70.0,30.0,4.0,,0,0,86,47.0,44.0
12274883,1,2015,0.01010,0.14120,0.01006,0.39796,0.44068,3,2,0.44068,1,1,1,50.0,33.0,4.0,,0,0,87,25.0,26.0
12274903,1,2015,0.18121,0.60314,0.10421,0.10337,0.00806,4,1,0.60314,1,1,0,60.0,33.0,3.0,,0,0,0,7.0,0.0
12274989,1,2015,0.39132,0.20541,0.16147,0.23487,0.00694,4,1,0.39132,1,1,1,50.0,30.0,4.0,,0,0,68,,12.0
12275218,1,2015,0.00838,0.21202,0.00847,0.51478,0.25635,3,1,0.51478,1,1,1,40.0,29.0,5.0,,0,0,86,23.0,
12275693,1,2015,0.09053,0.14999,0.20925,0.00776,0.54248,3,1,0.54248,1,1,1,50.0,23.0,4.0,,0,0,84,61.0,83.0
12275755,1,2015,0.22561,0.09323,0.17438,0.49874,0.00804,3,1,0.49874,1,1,1,90.0,35.0,4.0,,0,0,85,0.0,23.0
12275770,1,2015,0.22884,0.31722,0.33595,0.00850,0.10948,4,2,0.33595,1,1,1,50.0,36.0,6.0,,0,0,84,0.0,25.0
12275909,1,2015,0.06667,0.06667,0.06667,0.39979,0.40019,2,2,0.40019,1,1,1,50.0,29.0,4.0,,0,0,73,18.0,7.0
12275995,1,2015,0.01127,0.87906,0.01120,0.08730,0.01117,1,1,0.87906,1,1,1,60.0,27.0,6.0,,0,1,90,0.0,56.0
12275998,1,2015,0.00777,0.24297,0.05243,0.51136,0.18547,3,1,0.51136,1,1,1,80.0,34.0,7.0,,0,0,91,17.0,40.0
12276408,1,2015,0.09362,0.24432,0.00775,0.56183,0.09249,2,1,0.56183,1,1,1,80.0,29.0,4.0,,0,0,84,49.0,55.0
12276553,1,2015,0.01681,0.33308,0.61642,0.01678,0.01692,2,2,0.61642,1,1,0,50.0,26.0,6.0,,0,0,0,35.0,17.0
12276675,1,2015,0.34076,0.23078,0.15931,0.01698,0.25217,4,1,0.34076,1,1,1,60.0,33.0,2.0,,0,0,79,18.0,17.0
12276864,1,2015,0.01339,0.87371,0.08566,0.01350,0.01374,1,1,0.87371,1,1,1,60.0,32.0,6.0,,0,0,86,,68.0
12277002,0,2015,0.00672,0.00676,0.54128,0.32868,0.11655,3,2,0.54128,1,1,1,90.0,,5.0,,0,0,77,39.0,6.0
12277160,0,2015,0.00920,0.57748,0.31943,0.00918,0.08471,2,2,0.57748,1,1,1,50.0,,,93.0,0,0,78,24.0,23.0
12277303,1,2015,0.17461,0.74117,0.00774,0.06875,0.00774,2,1,0.74117,1,1,1,60.0,27.0,3.0,,0,0,81,3.0,4.0
12277471,1,2015,0.02234,0.31662,0.41130,0.22722,0.02252,3,2,0.41130,1,1,1,80.0,29.0,5.0,,0,0,86,0.0,25.0
12277543,1,2015,0.00853,0.43767,0.12474,0.42066,0.00840,3,2,0.43767,1,1,1,60.0,34.0,7.0,,0,0,89,23.0,50.0
12277715,1,2015,0.58512,0.00665,0.09959,0.30216,0.00648,2,2,0.58512,1,1,1,80.0,28.0,3.0,,0,0,86,85.0,75.0
12277972,1,2015,0.63930,0.01837,0.01832,0.01823,0.30578,2,2,0.63930,1,1,1,90.0,27.0,2.0,,0,0,82,48.0,27.0
12278472,1,2015,0.16457,0.37134,0.09952,0.00873,0.35584,3,2,0.37134,1,1,1,70.0,35.0,7.0,,0,0,87,10.0,73.0
12278503,1,2015,0.01446,0.36540,0.48216,0.12367,0.01431,3,2,0.48216,1,1,1,70.0,33.0,4.0,,0,0,83,32.0,50.0
12278728,1,2015,0.15265,0.01288,0.01261,0.58129,0.24056,3,1,0.58129,1,1,1,70.0,32.0,3.0,,0,0,75,84.0,28.0
12278985,1,2015,0.78236,0.17744,0.01336,0.01344,0.01338,2,1,0.78236,1,1,1,90.0,34.0,3.0,,0,0,78,79.0,61.0
12279400,1,2015,0.11008,0.00987,0.07630,0.31885,0.48490,3,2,0.48490,1,1,1,80.0,33.0,6.0,,0,0,87,63.0,89.0
12279401,1,2015,0.06186,0.30907,0.09519,0.20123,0.33265,3,2,0.33265,1,1,1,70.0,33.0,5.0,,0,0,86,18.0,27.0
12279453,1,2015,0.20548,0.69374,0.03342,0.03333,0.03403,2,1,0.69374,1,1,1,70.0,32.0,3.0,,0,0,85,62.0,57.0
12279612,1,2015,0.15105,0.54236,0.00835,0.24779,0.05045,3,1,0.54236,1,1,0,80.0,28.0,3.0,,0,0,0,18.0,55.0
12279635,1,2015,0.08255,0.01019,0.01002,0.88721,0.01003,1,1,0.88721,1,1,1,80.0,31.0,3.0,,0,0,78,5.0,0.0
12279684,1,2015,0.49069,0.37500,0.00842,0.00844,0.11744,3,2,0.49069,1,1,1,70.0,30.0,5.0,,0,0,79,0.0,8.0
12805848,1,2015,0.01824,0.73019,0.21467,0.01868,0.01822,2,1,0.73019,1,1,1,90.0,29.0,5.0,,0,0,82,67.0,64.0
12806076,1,2015,0.10304,0.06045,0.49142,0.20385,0.14125,4,1,0.49142,1,1,0,60.0,26.0,5.0,,0,0,0,,
12806135,1,2015,0.13557,0.79607,0.02230,0.02348,0.02259,2,1,0.79607,1,1,1,60.0,21.0,4.0,,0,0,74,,17.0
12807342,1,2015,0.08140,0.83115,0.01061,0.01058,0.06627,1,1,0.83115,1,1,0,80.0,32.0,3.0,,0,0,0,55.0,18.0
12807355,1,2015,0.16571,0.68906,0.01402,0.11788,0.01334,3,1,0.68906,1,1,1,60.0,27.0,4.0,,0,0,81,56.0,54.0
12808223,0,2015,0.33636,0.00758,0.16584,0.21141,0.27881,4,1,0.33636,1,1,1,40.0,,,92.0,0,0,75,10.0,0.0
12809801,1,2015,0.09348,0.23293,0.04722,0.23359,0.39278,3,1,0.39278,1,1,1,90.0,40.0,6.0,,0,0,89,99.0,99.0
12810062,1,2015,0.01679,0.40296,0.01726,0.54631,0.01667,2,2,0.54631,1,1,1,80.0,33.0,6.0,,0,0,86,36.0,
12810099,1,2015,0.08592,0.65343,0.10063,0.15000,0.01002,3,1,0.65343,1,1,1,50.0,31.0,6.0,,0,0,90,,
12810101,1,2015,0.71388,0.07941,0.19236,0.00716,0.00720,2,1,0.71388,1,1,1,70.0,33.0,4.0,,0,0,88,20.0,42.0
12810104,1,2015,0.04541,0.35560,0.06360,0.49392,0.04148,2,2,0.49392,1,1,1,70.0,24.0,4.0,,0,0,78,57.0,0.0
12810193,1,2015,0.00671,0.78591,0.00674,0.19395,0.00669,2,1,0.78591,1,1,1,90.0,38.0,4.0,,0,0,87,,57.0
12810243,1,2015,0.12089,0.77279,0.01257,0.01257,0.08117,2,1,0.77279,1,1,1,60.0,33.0,6.0,,0,0,83,62.0,23.0
12810290,1,2015,0.18119,0.27211,0.01122,0.52433,0.01115,3,1,0.52433,1,1,1,70.0,32.0,5.0,,0,0,81,11.0,0.0
12810302,1,2015,0.15880,0.60046,0.06207,0.07752,0.10115,3,1,0.60046,1,1,1,80.0,28.0,5.0,,0,0,80,0.0,18.0
12810358,1,2015,0.01677,0.63277,0.01682,0.13838,0.19526,3,1,0.63277,1,1,1,50.0,28.0,5.0,,0,0,83,22.0,0.0
12810765,1,2015,0.19541,0.70881,0.00955,0.07665,0.00958,2,1,0.70881,1,1,1,90.0,33.0,5.0,,0,0,85,16.0,15.0
12810888,1,2015,0.07522,0.55412,0.13401,0.17174,0.06490,3,1,0.55412,1,1,1,60.0,26.0,4.0,,0,0,77,14.0,0.0
12810914,1,2015,0.01005,0.38121,0.01007,0.42017,0.17850,3,2,0.42017,1,1,1,80.0,31.0,4.0,,0,0,74,26.0,3.0
12811227,1,2015,0.12182,0.47893,0.02000,0.25565,0.12360,4,1,0.47893,1,1,1,80.0,35.0,6.0,,0,0,88,6.0,8.0
12811297,1,2015,0.09868,0.02077,0.86289,0.00892,0.00874,1,1,0.86289,1,1,1,80.0,34.0,5.0,,0,0,88,48.0,
12811372,1,2015,0.02512,0.71462,0.02510,0.20987,0.02529,2,1,0.71462,1,1,1,40.0,25.0,5.0,,0,0,82,37.0,21.0
12811966,1,2015,0.12507,0.28229,0.00778,0.57712,0.00774,3,1,0.57712,1,1,1,60.0,33.0,4.0,,0,0,87,,58.0
12812656,1,2015,0.01251,0.60105,0.01256,0.36137,0.01251,2,2,0.60105,1,1,1,70.0,39.0,7.0,,0,0,82,7.0,16.0
12812701,1,2015,0.11133,0.85301,0.01178,0.01210,0.01178,2,1,0.85301,1,1,1,70.0,29.0,4.0,,0,0,93,5.0,23.0
12813158,1,2015,0.33885,0.12136,0.37461,0.15681,0.00837,4,2,0.37461,1,1,1,70.0,28.0,6.0,,0,0,92,,0.0
12813218,1,2015,0.06504,0.21104,0.07992,0.63442,0.00958,2,1,0.63442,1,1,1,70.0,28.0,5.0,,0,0,85,27.0,21.0
12813349,1,2015,0.06020,0.33442,0.06533,0.48251,0.05755,2,2,0.48251,1,1,1,60.0,34.0,3.0,,0,0,77,5.0,42.0
12813497,1,2015,0.26998,0.01134,0.41045,0.13348,0.17474,4,1,0.41045,1,1,1,90.0,30.0,4.0,,0,0,83,57.0,43.0
12813850,1,2015,0.30463,0.37944,0.10097,0.01669,0.19827,4,2,0.37944,1,1,1,70.0,34.0,4.0,,0,0,76,0.0,18.0
12814123,1,2015,0.24402,0.34174,0.00839,0.00847,0.39738,3,2,0.39738,1,1,1,70.0,24.0,3.0,,0,0,78,82.0,77.0
12814330,1,2015,0.02861,0.02887,0.02861,0.31511,0.59880,2,2,0.59880,1,1,1,70.0,33.0,2.0,,0,0,75,,0.0
12814664,1,2015,0.18021,0.01588,0.14805,0.18788,0.46797,4,1,0.46797,1,1,1,50.0,27.0,4.0,,0,0,88,33.0,50.0
12814848,0,2015,0.01437,0.85422,0.01453,0.01459,0.10229,2,1,0.85422,1,1,1,60.0,,4.0,,0,0,79,15.0,7.0
12814898,1,2015,0.00837,0.50293,0.00841,0.33086,0.14944,3,2,0.50293,1,1,1,80.0,31.0,3.0,,0,0,85,25.0,6.0
12815234,1,2015,0.37379,0.35620,0.12095,0.14068,0.00838,4,2,0.37379,1,1,1,80.0,26.0,3.0,,0,0,80,38.0,
12815270,1,2015,0.16842,0.29483,0.18237,0.34608,0.00829,4,1,0.34608,1,1,1,50.0,33.0,6.0,,0,0,77,,9.0
12815466,1,2015,0.01540,0.48822,0.25351,0.22729,0.01559,3,1,0.48822,1,1,1,60.0,29.0,3.0,,0,0,77,,0.0
12815501,1,2015,0.00808,0.33146,0.00816,0.51813,0.13417,3,2,0.51813,1,1,1,80.0,32.0,5.0,,0,0,86,18.0,19.0
12815556,1,2015,0.12610,0.83837,0.01187,0.01187,0.01179,2,1,0.83837,1,1,1,90.0,25.0,8.0,,0,0,83,54.0,38.0
12816234,1,2015,0.00805,0.76025,0.17352,0.00817,0.05001,2,1,0.76025,1,1,1,90.0,28.0,6.0,,0,0,82,47.0,11.0
12816327,1,2015,0.26583,0.52971,0.01343,0.01351,0.17751,3,1,0.52971,1,1,1,50.0,26.0,5.0,,0,0,82,28.0,38.0
12816560,1,2015,0.13132,0.49364,0.01677,0.01669,0.34158,3,2,0.49364,1,1,1,80.0,24.0,7.0,,0,0,87,93.0,24.0
12816615,1,2015,0.01354,0.01376,0.49902,0.46014,0.01354,2,2,0.49902,1,1,1,80.0,24.0,5.0,,0,0,83,75.0,75.0
12816644,1,2015,0.01540,0.60403,0.01559,0.13921,0.22578,3,1,0.60403,1,1,1,60.0,26.0,2.0,,0,0,78,84.0,19.0
12816742,0,2015,0.08448,0.71065,0.05005,0.05479,0.10004,2,1,0.71065,1,1,1,80.0,,3.0,,0,0,78,67.0,29.0
12816836,1,2015,0.09934,0.42086,0.12469,0.05212,0.30300,3,2,0.42086,1,1,1,60.0,28.0,4.0,,0,0,82,24.0,17.0
12816855,1,2015,0.68393,0.00728,0.00730,0.22722,0.07427,2,1,0.68393,1,1,1,80.0,25.0,5.0,,0,0,75,,22.0
12816877,1,2015,0.11018,0.75452,0.10159,0.01690,0.01681,3,1,0.75452,1,1,1,70.0,30.0,4.0,,0,0,88,38.0,83.0
12816883,1,2015,0.09200,0.76452,0.01058,0.12236,0.01053,2,1,0.76452,1,1,1,90.0,27.0,2.0,,0,0,82,68.0,82.0
12817602,1,2015,0.07805,0.34516,0.16852,0.15262,0.25564,4,1,0.34516,1,1,1,60.0,25.0,4.0,,0,0,89,50.0,75.0
12817656,1,2015,0.26794,0.19243,0.06841,0.00763,0.46359,3,1,0.46359,1,1,0,70.0,31.0,5.0,,0,0,0,32.0,0.0
12817786,1,2015,0.01275,0.43579,0.01266,0.52623,0.01257,2,2,0.52623,1,1,1,40.0,32.0,7.0,,0,0,85,,0.0
12818154,1,2015,0.01545,0.36987,0.10181,0.32164,0.19123,4,2,0.36987,1,1,1,80.0,32.0,6.0,,0,0,86,24.0,40.0
12818357,1,2015,0.07307,0.13334,0.20032,0.20944,0.38384,4,1,0.38384,1,1,1,80.0,27.0,4.0,,0,0,86,17.0,28.0
12818818,1,2015,0.01058,0.01085,0.17350,0.62599,0.17909,3,1,0.62599,1,1,1,80.0,32.0,5.0,,0,0,84,8.0,29.0
12819553,1,2015,0.66082,0.31392,0.00839,0.00851,0.00835,2,2,0.66082,1,1,1,70.0,35.0,5.0,,0,0,87,7.0,
12819570,1,2015,0.09953,0.70973,0.09031,0.01461,0.08582,1,1,0.70973,1,1,1,40.0,35.0,8.0,,0,0,85,,
12819689,1,2015,0.32409,0.29752,0.24010,0.00737,0.13093,4,1,0.32409,1,1,1,70.0,32.0,5.0,,0,0,77,44.0,28.0
13325499,1,2015,0.01010,0.45363,0.35975,0.01009,0.16643,3,2,0.45363,1,1,1,70.0,34.0,,94.0,0,0,89,,
13663565,1,2015,0.10881,0.67152,0.02012,0.17931,0.02024,3,1,0.67152,1,1,1,70.0,32.0,3.0,,0,0,76,10.0,56.0
13682848,1,2015,0.06719,0.50822,0.06667,0.06667,0.29124,2,1,0.50822,1,1,1,80.0,26.0,4.0,,0,1,92,8.0,0.0
13691777,1,2015,0.31676,0.47371,0.11267,0.01344,0.08342,3,2,0.47371,1,1,1,80.0,29.0,,94.0,0,0,85,,
13698149,1,2015,0.02004,0.17077,0.13024,0.65894,0.02001,3,1,0.65894,1,1,1,30.0,28.0,,93.0,0,0,82,5.0,5.0
13700745,1,2015,0.01548,0.93815,0.01545,0.01545,0.01547,1,1,0.93815,1,1,1,60.0,31.0,5.0,,0,0,87,33.0,0.0
13701299,1,2015,0.01114,0.51416,0.33646,0.12688,0.01137,3,2,0.51416,1,1,1,60.0,27.0,3.0,,0,0,82,17.0,32.0
13702144,1,2015,0.00696,0.29066,0.12325,0.46823,0.11090,4,1,0.46823,1,1,1,80.0,29.0,5.0,,0,0,86,33.0,20.0
13702869,1,2015,0.00971,0.41538,0.34479,0.10879,0.12133,4,2,0.41538,1,1,1,60.0,27.0,3.0,,0,0,80,5.0,0.0
13702985,1,2015,0.00843,0.31487,0.08723,0.36309,0.22639,3,2,0.36309,1,1,1,60.0,31.0,3.0,,0,0,85,66.0,82.0
13703061,1,2015,0.05870,0.45470,0.13680,0.17132,0.17848,4,1,0.45470,1,1,1,70.0,34.0,5.0,,0,0,84,,50.0
13703373,1,2015,0.13822,0.51204,0.33216,0.00886,0.00872,3,2,0.51204,1,1,1,70.0,28.0,6.0,,0,0,85,58.0,76.0
13704135,1,2015,0.10329,0.39469,0.16779,0.17983,0.15440,5,1,0.39469,1,1,1,60.0,34.0,7.0,,0,0,81,68.0,74.0
13704137,1,2015,0.35326,0.35420,0.01270,0.17134,0.10851,4,2,0.35420,1,1,1,70.0,26.0,4.0,,0,0,80,77.0,
13704468,1,2015,0.01057,0.36758,0.06844,0.30387,0.24954,3,2,0.36758,1,1,0,70.0,26.0,5.0,,0,0,0,,31.0
13704805,1,2015,0.00876,0.00902,0.00876,0.83213,0.14134,2,1,0.83213,1,1,1,70.0,33.0,5.0,,0,0,88,69.0,79.0
13705204,1,2015,0.40420,0.05451,0.00663,0.44985,0.08481,2,2,0.44985,1,1,1,50.0,27.0,4.0,,0,0,84,41.0,13.0
13705652,1,2015,0.40415,0.01580,0.19414,0.37024,0.01567,3,2,0.40415,1,1,1,60.0,30.0,3.0,,0,0,77,23.0,0.0
13706324,1,2015,0.00914,0.32654,0.23638,0.26627,0.16166,4,1,0.32654,1,1,1,80.0,28.0,3.0,,0,0,83,43.0,21.0
13706587,1,2015,0.22934,0.29348,0.01448,0.20229,0.26041,4,0,0.29348,1,1,1,80.0,33.0,4.0,,0,0,79,0.0,0.0
13706659,1,2015,0.00772,0.45784,0.25669,0.26999,0.00777,3,1,0.45784,1,1,1,50.0,33.0,7.0,,0,0,86,29.0,31.0
13707101,1,2015,0.15678,0.21282,0.22261,0.10502,0.30277,5,1,0.30277,1,1,1,60.0,33.0,7.0,,0,0,89,9.0,8.0
13707609,1,2015,0.02001,0.79347,0.02000,0.14651,0.02000,2,1,0.79347,1,1,1,60.0,28.0,,93.0,0,0,82,6.0,20.0
13707617,1,2015,0.00838,0.44208,0.10555,0.43551,0.00848,3,2,0.44208,1,1,1,50.0,28.0,5.0,,0,0,69,43.0,40.0
13707679,1,2015,0.02277,0.02267,0.02247,0.47306,0.45902,2,2,0.47306,1,1,1,80.0,33.0,4.0,,0,0,91,,74.0
13707842,1,2015,0.10471,0.79925,0.00910,0.07783,0.00911,2,1,0.79925,1,1,1,50.0,34.0,5.0,,0,0,85,82.0,72.0
13708685,1,2015,0.00943,0.15705,0.40817,0.41616,0.00920,3,2,0.41616,1,1,1,80.0,29.0,6.0,,0,0,91,0.0,
13709248,1,2015,0.15896,0.38620,0.01257,0.01254,0.42972,3,2,0.42972,1,1,1,60.0,30.0,5.0,,0,0,85,63.0,64.0
13710479,1,2015,0.21410,0.37081,0.00781,0.22485,0.18243,4,1,0.37081,1,1,1,50.0,26.0,5.0,,0,0,84,3.0,13.0
13711011,1,2015,0.01186,0.65414,0.23650,0.08565,0.01185,2,1,0.65414,1,1,1,60.0,28.0,6.0,,0,0,89,70.0,94.0
13711074,1,2015,0.00912,0.40065,0.08840,0.49259,0.00925,2,2,0.49259,1,1,1,60.0,34.0,5.0,,0,0,80,,29.0
13711386,1,2015,0.33450,0.01683,0.61517,0.01679,0.01671,2,2,0.61517,1,1,1,40.0,20.0,3.0,,0,0,86,63.0,11.0
13712103,1,2015,0.09206,0.27394,0.11612,0.08353,0.43435,3,1,0.43435,1,1,1,50.0,29.0,5.0,,0,0,78,0.0,20.0
13712665,1,2015,0.01002,0.29820,0.01009,0.52777,0.15391,3,1,0.52777,1,1,1,90.0,27.0,3.0,,0,0,84,75.0,7.0
13712698,1,2015,0.10195,0.10214,0.10066,0.59525,0.10000,5,1,0.59525,1,1,1,50.0,16.0,3.0,,0,0,73,95.0,53.0
13712732,1,2015,0.06792,0.36788,0.13060,0.31419,0.11942,4,2,0.36788,1,1,1,60.0,34.0,8.0,,0,0,86,48.0,43.0
13712942,1,2015,0.12854,0.81667,0.01825,0.01834,0.01821,2,1,0.81667,1,1,1,80.0,24.0,4.0,,0,0,86,19.0,76.0
13713794,1,2015,0.63193,0.22510,0.10538,0.01875,0.01884,3,1,0.63193,1,1,1,70.0,27.0,3.0,,0,0,85,10.0,
13714508,1,2015,0.13843,0.47271,0.00749,0.37390,0.00747,3,2,0.47271,1,1,1,70.0,30.0,3.0,,0,0,82,,41.0
13714887,1,2015,0.54305,0.39106,0.00691,0.05205,0.00692,2,2,0.54305,1,1,1,60.0,31.0,8.0,,0,0,90,81.0,81.0
13715337,1,2015,0.02081,0.71016,0.12306,0.02014,0.12582,3,1,0.71016,1,1,1,60.0,25.0,3.0,,0,0,73,9.0,0.0
13715351,1,2015,0.00959,0.12340,0.71368,0.00968,0.14365,3,1,0.71368,1,1,1,60.0,29.0,4.0,,0,0,75,27.0,0.0
13715359,1,2015,0.30619,0.60657,0.00968,0.00965,0.06791,2,2,0.60657,1,1,1,70.0,34.0,5.0,,0,0,87,19.0,66.0
13715549,1,2015,0.61234,0.17035,0.01820,0.18080,0.01831,3,1,0.61234,1,1,1,80.0,34.0,5.0,,0,0,90,9.0,9.0
13715620,1,2015,0.08937,0.41618,0.47054,0.01199,0.01192,2,2,0.47054,1,1,1,80.0,29.0,8.0,,0,0,86,,0.0
13716372,1,2015,0.01546,0.46026,0.14492,0.36388,0.01548,3,2,0.46026,1,1,1,70.0,34.0,6.0,,0,0,86,19.0,29.0
13717364,1,2015,0.60114,0.00877,0.05925,0.27263,0.05822,2,1,0.60114,1,1,1,50.0,20.0,4.0,,0,0,76,26.0,0.0
13717593,1,2015,0.15356,0.47067,0.01234,0.35146,0.01198,3,2,0.47067,1,1,1,80.0,32.0,6.0,,0,0,90,57.0,
13718207,1,2015,0.01186,0.48977,0.07512,0.12752,0.29573,3,1,0.48977,1,1,1,70.0,26.0,3.0,,0,0,73,,14.0
13718541,1,2015,0.24369,0.28552,0.30472,0.06652,0.09956,3,1,0.30472,1,1,1,80.0,29.0,4.0,,0,0,89,6.0,
13719213,1,2015,0.60559,0.32569,0.05315,0.00779,0.00778,2,2,0.60559,1,1,1,60.0,27.0,5.0,,0,0,80,,0.0
13719813,1,2015,0.00912,0.63169,0.00913,0.10726,0.24280,3,1,0.63169,1,1,1,60.0,32.0,6.0,,0,1,91,39.0,
13721763,1,2015,0.49139,0.42254,0.02867,0.02873,0.02868,2,2,0.49139,1,1,1,60.0,26.0,6.0,,0,0,91,64.0,88.0
13721944,1,2015,0.05001,0.05001,0.05001,0.29940,0.55057,2,1,0.55057,1,1,1,80.0,23.0,5.0,,0,0,87,83.0,
13722170,1,2015,0.24699,0.33725,0.15814,0.18919,0.06843,4,1,0.33725,1,1,1,70.0,26.0,3.0,,0,0,88,24.0,15.0
13722543,1,2015,0.01185,0.95235,0.01185,0.01194,0.01201,1,1,0.95235,1,1,1,70.0,32.0,6.0,,0,0,83,19.0,4.0
13723939,1,2015,0.01569,0.18248,0.01548,0.77095,0.01540,2,1,0.77095,1,1,1,60.0,32.0,6.0,,0,0,86,38.0,25.0
13724147,0,2015,0.12935,0.33158,0.08343,0.04363,0.41200,3,2,0.41200,1,1,1,60.0,,4.0,,0,0,67,11.0,4.0
13724163,1,2015,0.00967,0.65744,0.06548,0.00963,0.25778,2,1,0.65744,1,1,1,60.0,33.0,3.0,,0,0,84,38.0,41.0
13724188,1,2015,0.02003,0.31740,0.38329,0.25927,0.02000,3,2,0.38329,1,1,1,50.0,26.0,5.0,,0,0,80,,7.0
13724528,1,2015,0.01123,0.53590,0.19500,0.01123,0.24665,3,1,0.53590,1,1,1,70.0,34.0,,94.0,0,1,90,26.0,29.0
13725062,1,2015,0.48613,0.32674,0.01260,0.16200,0.01252,3,2,0.48613,1,1,1,70.0,31.0,5.0,,0,1,88,37.0,69.0
13726379,1,2015,0.17857,0.19068,0.00872,0.56466,0.05737,3,1,0.56466,1,1,0,70.0,33.0,6.0,,0,0,0,61.0,79.0
13726590,1,2015,0.10169,0.22562,0.13586,0.41913,0.11771,5,1,0.41913,1,1,1,80.0,30.0,5.0,,0,0,89,50.0,29.0
13726972,1,2015,0.01056,0.79769,0.01056,0.11623,0.06496,2,1,0.79769,1,1,1,70.0,34.0,4.0,,0,0,86,70.0,36.0
13727336,1,2015,0.23401,0.00991,0.06400,0.63370,0.05839,2,1,0.63370,1,1,1,70.0,31.0,3.0,,0,0,82,,0.0
13727769,1,2015,0.16977,0.46850,0.17749,0.00788,0.17636,4,1,0.46850,1,1,1,90.0,26.0,6.0,,0,0,91,45.0,68.0
13727788,1,2015,0.31406,0.15965,0.49208,0.01713,0.01708,3,2,0.49208,1,1,1,60.0,27.0,4.0,,0,0,78,64.0,12.0
13727821,1,2015,0.01126,0.28853,0.17159,0.11923,0.40939,4,1,0.40939,1,1,1,60.0,33.0,5.0,,0,0,89,18.0,
13728056,1,2015,0.05047,0.20050,0.00664,0.64730,0.09509,2,1,0.64730,1,1,1,70.0,32.0,4.0,,0,0,86,,
13728276,1,2015,0.01185,0.13265,0.13852,0.70520,0.01178,3,1,0.70520,1,1,1,70.0,32.0,4.0,,0,0,90,62.0,38.0
13728346,1,2015,0.04423,0.01316,0.43593,0.34627,0.16041,3,2,0.43593,1,1,1,70.0,33.0,7.0,,0,0,89,45.0,50.0
13728879,1,2015,0.01339,0.73515,0.08444,0.01348,0.15352,2,1,0.73515,1,1,1,70.0,29.0,5.0,,0,0,93,50.0,
13729785,1,2015,0.38352,0.44567,0.01203,0.14669,0.01209,3,2,0.44567,1,1,1,50.0,27.0,4.0,,0,0,78,0.0,0.0
13729881,1,2015,0.08517,0.23449,0.19238,0.21933,0.26863,4,0,0.26863,1,1,1,40.0,32.0,3.0,,0,0,83,6.0,15.0
13730910,1,2015,0.01258,0.56581,0.30970,0.01261,0.09930,2,2,0.56581,1,1,1,70.0,32.0,6.0,,0,0,90,22.0,
13730966,1,2015,0.01251,0.52231,0.10380,0.11327,0.24811,4,1,0.52231,1,1,1,60.0,29.0,5.0,,0,0,88,17.0,33.0
13731002,1,2015,0.06524,0.54194,0.06381,0.31899,0.01002,2,2,0.54194,1,1,1,70.0,26.0,5.0,,0,0,79,68.0,86.0
13733746,1,2015,0.06365,0.54679,0.29777,0.01185,0.07994,2,1,0.54679,1,1,0,90.0,39.0,4.0,,0,0,0,,
13734216,1,2015,0.39223,0.28772,0.07006,0.00945,0.24053,3,1,0.39223,1,1,1,80.0,32.0,4.0,,0,0,86,46.0,
13734372,1,2015,0.00966,0.29404,0.15006,0.28769,0.25855,4,0,0.29404,1,1,1,90.0,26.0,6.0,,0,0,85,52.0,78.0
13734427,1,2015,0.25201,0.57854,0.01544,0.13856,0.01545,3,1,0.57854,1,1,1,70.0,30.0,4.0,,0,0,84,11.0,84.0
